date,publish_date,equity_pcr,equity_pcr_pctl,is_proxy,source
2025-11-13,2025-11-13,0.7,76.98,True,vix_derived_proxy
2025-11-14,2025-11-14,0.6974,75.99,True,vix_derived_proxy
2025-11-17,2025-11-17,0.7357,85.71,True,vix_derived_proxy
2025-11-18,2025-11-18,0.7704,90.48,True,vix_derived_proxy
2025-11-19,2025-11-19,0.7549,88.1,True,vix_derived_proxy
2025-11-20,2025-11-20,0.7963,92.86,True,vix_derived_proxy
2025-11-21,2025-11-21,0.7515,86.11,True,vix_derived_proxy
2025-11-24,2025-11-24,0.7078,76.59,True,vix_derived_proxy
2025-11-25,2025-11-25,0.6784,64.29,True,vix_derived_proxy
2025-11-26,2025-11-26,0.6579,48.81,True,vix_derived_proxy
2025-11-28,2025-11-28,0.6453,32.34,True,vix_derived_proxy
2025-12-01,2025-12-01,0.6586,50.0,True,vix_derived_proxy
2025-12-02,2025-12-02,0.6489,38.29,True,vix_derived_proxy
2025-12-03,2025-12-03,0.6412,26.98,True,vix_derived_proxy
2025-12-04,2025-12-04,0.6367,22.02,True,vix_derived_proxy
2025-12-05,2025-12-05,0.6311,17.46,True,vix_derived_proxy
2025-12-08,2025-12-08,0.6499,41.27,True,vix_derived_proxy
2025-12-09,2025-12-09,0.654,45.63,True,vix_derived_proxy
2025-12-10,2025-12-10,0.6366,20.44,True,vix_derived_proxy
2025-12-11,2025-12-11,0.6228,7.54,True,vix_derived_proxy
2025-12-12,2025-12-12,0.6361,19.84,True,vix_derived_proxy
2025-12-15,2025-12-15,0.6475,35.12,True,vix_derived_proxy
2025-12-16,2025-12-16,0.6472,34.52,True,vix_derived_proxy
2025-12-17,2025-12-17,0.6643,55.56,True,vix_derived_proxy
2025-12-18,2025-12-18,0.6531,44.05,True,vix_derived_proxy
2025-12-19,2025-12-19,0.6236,6.35,True,vix_derived_proxy
2025-12-22,2025-12-22,0.6112,0.4,True,vix_derived_proxy
2025-12-23,2025-12-23,0.61,0.4,True,vix_derived_proxy
2025-12-24,2025-12-24,0.6021,0.4,True,vix_derived_proxy
2025-12-26,2025-12-26,0.604,0.79,True,vix_derived_proxy
2025-12-29,2025-12-29,0.613,1.98,True,vix_derived_proxy
2025-12-30,2025-12-30,0.6149,2.78,True,vix_derived_proxy
2025-12-31,2025-12-31,0.6242,8.73,True,vix_derived_proxy
2026-01-02,2026-01-02,0.6177,3.97,True,vix_derived_proxy
2026-01-05,2026-01-05,0.6235,8.33,True,vix_derived_proxy
2026-01-06,2026-01-06,0.6213,5.56,True,vix_derived_proxy
2026-01-07,2026-01-07,0.6307,17.46,True,vix_derived_proxy
2026-01-08,2026-01-08,0.6317,18.85,True,vix_derived_proxy
2026-01-09,2026-01-09,0.6173,3.77,True,vix_derived_proxy
2026-01-12,2026-01-12,0.6268,14.29,True,vix_derived_proxy
2026-01-13,2026-01-13,0.6397,27.98,True,vix_derived_proxy
2026-01-14,2026-01-14,0.6512,45.63,True,vix_derived_proxy
2026-01-15,2026-01-15,0.6376,26.39,True,vix_derived_proxy
2026-01-16,2026-01-16,0.6379,26.98,True,vix_derived_proxy
2026-01-20,2026-01-20,0.7014,75.4,True,vix_derived_proxy
2026-01-21,2026-01-21,0.6535,48.02,True,vix_derived_proxy
2026-01-22,2026-01-22,0.6346,21.03,True,vix_derived_proxy
2026-01-23,2026-01-23,0.6414,29.37,True,vix_derived_proxy
2026-01-26,2026-01-26,0.6422,30.16,True,vix_derived_proxy
2026-01-27,2026-01-27,0.6453,32.94,True,vix_derived_proxy
2026-01-28,2026-01-28,0.6453,33.13,True,vix_derived_proxy
2026-01-29,2026-01-29,0.6532,48.02,True,vix_derived_proxy
2026-01-30,2026-01-30,0.6616,56.15,True,vix_derived_proxy
2026-02-02,2026-02-02,0.6451,32.14,True,vix_derived_proxy
2026-02-03,2026-02-03,0.67,61.11,True,vix_derived_proxy
2026-02-04,2026-02-04,0.6796,67.46,True,vix_derived_proxy
2026-02-05,2026-02-05,0.7266,82.54,True,vix_derived_proxy
2026-02-06,2026-02-06,0.7056,75.79,True,vix_derived_proxy
2026-02-09,2026-02-09,0.6604,53.97,True,vix_derived_proxy
2026-02-10,2026-02-10,0.6669,58.53,True,vix_derived_proxy
2026-02-11,2026-02-11,0.6647,57.54,True,vix_derived_proxy
2026-02-12,2026-02-12,0.7123,78.77,True,vix_derived_proxy
2026-02-13,2026-02-13,0.709,76.59,True,vix_derived_proxy
2026-02-17,2026-02-17,0.7044,74.6,True,vix_derived_proxy
2026-02-18,2026-02-18,0.6943,70.63,True,vix_derived_proxy
2026-02-19,2026-02-19,0.7034,73.81,True,vix_derived_proxy
2026-02-20,2026-02-20,0.6864,67.06,True,vix_derived_proxy
2026-02-23,2026-02-23,0.7152,79.37,True,vix_derived_proxy
2026-02-24,2026-02-24,0.6932,69.44,True,vix_derived_proxy
2026-02-25,2026-02-25,0.669,57.54,True,vix_derived_proxy
2026-02-26,2026-02-26,0.6794,63.89,True,vix_derived_proxy
2026-02-27,2026-02-27,0.6979,71.43,True,vix_derived_proxy
2026-03-02,2026-03-02,0.7216,79.76,True,vix_derived_proxy
2026-03-03,2026-03-03,0.7535,87.7,True,vix_derived_proxy
2026-03-04,2026-03-04,0.7172,79.37,True,vix_derived_proxy
2026-03-05,2026-03-05,0.7563,88.49,True,vix_derived_proxy
2026-03-06,2026-03-06,0.8423,94.84,True,vix_derived_proxy
2026-03-09,2026-03-09,0.7825,92.46,True,vix_derived_proxy
2026-03-10,2026-03-10,0.774,91.27,True,vix_derived_proxy
2026-03-11,2026-03-11,0.7634,88.69,True,vix_derived_proxy
2026-03-12,2026-03-12,0.8094,94.05,True,vix_derived_proxy
2026-03-13,2026-03-13,0.8079,93.65,True,vix_derived_proxy
2026-03-16,2026-03-16,0.7527,86.11,True,vix_derived_proxy
2026-03-17,2026-03-17,0.7356,84.13,True,vix_derived_proxy
2026-03-18,2026-03-18,0.7764,91.27,True,vix_derived_proxy
2026-03-19,2026-03-19,0.7609,87.7,True,vix_derived_proxy
2026-03-20,2026-03-20,0.8017,93.25,True,vix_derived_proxy
2026-03-23,2026-03-23,0.7922,92.06,True,vix_derived_proxy
2026-03-24,2026-03-24,0.8043,93.25,True,vix_derived_proxy
2026-03-25,2026-03-25,0.7799,90.87,True,vix_derived_proxy
2026-03-26,2026-03-26,0.8116,94.05,True,vix_derived_proxy
2026-03-27,2026-03-27,0.8657,96.83,True,vix_derived_proxy
2026-03-30,2026-03-30,0.8592,96.03,True,vix_derived_proxy
2026-03-31,2026-03-31,0.7788,88.89,True,vix_derived_proxy
2026-04-01,2026-04-01,0.7681,85.32,True,vix_derived_proxy
2026-04-02,2026-04-02,0.7581,83.73,True,vix_derived_proxy
2026-04-06,2026-04-06,0.7626,84.33,True,vix_derived_proxy
2026-04-07,2026-04-07,0.7867,90.48,True,vix_derived_proxy
2026-04-08,2026-04-08,0.7156,76.19,True,vix_derived_proxy
2026-04-09,2026-04-09,0.6923,66.67,True,vix_derived_proxy
2026-04-10,2026-04-10,0.6884,66.27,True,vix_derived_proxy
2026-04-13,2026-04-13,0.6868,65.87,True,vix_derived_proxy
2026-04-14,2026-04-14,0.6754,60.12,True,vix_derived_proxy
2026-04-15,2026-04-15,0.6726,59.13,True,vix_derived_proxy
2026-04-16,2026-04-16,0.6691,57.14,True,vix_derived_proxy
2026-04-17,2026-04-17,0.6622,51.79,True,vix_derived_proxy
2026-04-20,2026-04-20,0.6831,65.08,True,vix_derived_proxy
2026-04-21,2026-04-21,0.6925,70.04,True,vix_derived_proxy
2026-04-22,2026-04-22,0.6838,65.48,True,vix_derived_proxy
2026-04-23,2026-04-23,0.6896,69.64,True,vix_derived_proxy
2026-04-24,2026-04-24,0.6806,65.08,True,vix_derived_proxy
2026-04-27,2026-04-27,0.6703,58.93,True,vix_derived_proxy
2026-04-28,2026-04-28,0.6674,56.15,True,vix_derived_proxy
2026-04-29,2026-04-29,0.6821,66.27,True,vix_derived_proxy
2026-04-30,2026-04-30,0.6533,43.25,True,vix_derived_proxy
2026-05-01,2026-05-01,0.6548,45.63,True,vix_derived_proxy
2026-05-04,2026-05-04,0.6744,62.7,True,vix_derived_proxy
2026-05-05,2026-05-05,0.6607,51.39,True,vix_derived_proxy
2026-05-06,2026-05-06,0.6608,51.98,True,vix_derived_proxy
2026-05-07,2026-05-07,0.6562,46.03,True,vix_derived_proxy
2026-05-08,2026-05-08,0.6579,48.21,True,vix_derived_proxy
2026-05-11,2026-05-11,0.6757,65.48,True,vix_derived_proxy
2026-05-12,2026-05-12,0.6698,60.71,True,vix_derived_proxy
2026-05-13,2026-05-13,0.6681,59.72,True,vix_derived_proxy
2026-05-14,2026-05-14,0.6589,50.6,True,vix_derived_proxy
2026-05-15,2026-05-15,0.6765,66.67,True,vix_derived_proxy
2026-05-18,2026-05-18,0.6673,58.73,True,vix_derived_proxy
2026-05-19,2026-05-19,0.6709,63.1,True,vix_derived_proxy
2026-05-20,2026-05-20,0.6616,53.57,True,vix_derived_proxy
2026-05-21,2026-05-21,0.6514,40.67,True,vix_derived_proxy
2026-05-22,2026-05-22,0.6505,38.89,True,vix_derived_proxy
2026-05-25,2026-05-25,0.6489,35.71,True,vix_derived_proxy
2026-05-26,2026-05-26,0.6552,47.22,True,vix_derived_proxy
2026-05-27,2026-05-27,0.6444,27.18,True,vix_derived_proxy
2026-05-28,2026-05-28,0.6361,20.04,True,vix_derived_proxy
2026-05-29,2026-05-29,0.6298,13.89,True,vix_derived_proxy
